,mixed,sample_name,1_count_neighbours,1_mean,1_sd,1_percentile_5,1_percentile_25,1_percentile_50,1_percentile_75,1_percentile_95,1_neighbours_snp_0,1_neighbours_snp_1,1_neighbours_snp_2,1_neighbours_snp_3,1_neighbours_snp_4,1_neighbours_snp_5,1_neighbours_snp_6,1_neighbours_snp_7,1_neighbours_snp_8,1_neighbours_snp_9,1_neighbours_snp_10,1_neighbours_snp_11,1_neighbours_snp_12,1_neighbours_snp_13,1_neighbours_snp_14,1_neighbours_snp_15,2_count_neighbour_matrix,2_mean,2_sd,2_percentile_5,2_percentile_25,2_percentile_50,2_percentile_75,2_percentile_95,2_neighbours_snp_0,2_neighbours_snp_1,2_neighbours_snp_2,2_neighbours_snp_3,2_neighbours_snp_4,2_neighbours_snp_5,2_neighbours_snp_6,2_neighbours_snp_7,2_neighbours_snp_8,2_neighbours_snp_9,2_neighbours_snp_10,2_neighbours_snp_11,2_neighbours_snp_12,2_neighbours_snp_13,2_neighbours_snp_14,2_neighbours_snp_15,2_sample_vertex_betweenness
0,False,820:14-11-2020:1,110,2.0090909090909093,1.4992074636896164,0.0,0.25,2.0,3.0,4.0,28.0,41.0,65.0,85.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,6105,2.7241605241605242,2.2626333231062112,0.0,1.0,2.0,4.0,7.0,1428.0,2159.0,3176.0,3914.0,4610.0,5230.0,5709.0,5983.0,6105.0,6105.0,6105.0,6105.0,6105.0,6105.0,6105.0,6105.0,0.0
1,False,293:17-04-2021:0,5,3.2,1.7888543819998317,0.8,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,15,3.7333333333333334,2.8149262021959873,0.0,2.0,4.0,4.0,8.0,4.0,4.0,4.0,4.0,12.0,12.0,12.0,12.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,0.5
2,False,309:03-08-2020:0,42,2.6904761904761907,1.0929506993120033,0.10000000000000053,2.0,3.0,3.75,4.0,3.0,3.0,18.0,31.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,903,1.8161683277962348,1.467113227460193,0.0,1.0,2.0,3.0,4.0,184.0,404.0,661.0,795.0,865.0,880.0,892.0,903.0,903.0,903.0,903.0,903.0,903.0,903.0,903.0,903.0,0.0
3,False,508:19-01-2021:0,49,2.061224489795918,1.6254251144611642,0.0,0.0,2.0,4.0,4.0,15.0,19.0,25.0,36.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,1225,3.052244897959184,2.43253013982406,0.0,1.0,3.0,5.0,7.0,283.0,397.0,533.0,718.0,878.0,978.0,1095.0,1179.0,1225.0,1225.0,1225.0,1225.0,1225.0,1225.0,1225.0,1225.0,0.0
4,False,646:27-12-2020:0,7,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,28,1.0,1.7638342073763937,0.0,0.0,0.0,1.0,4.0,21.0,21.0,21.0,21.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,0.5
5,False,899:31-01-2021:1,27,2.6296296296296298,1.24493274913047,1.0,2.0,3.0,4.0,4.0,1.0,6.0,12.0,18.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,378,1.7592592592592593,1.367578929675658,0.0,0.0,2.0,3.0,4.0,100.0,165.0,248.0,334.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,0.0
6,False,172:19-12-2020:0,9,3.111111111111111,0.927960727138337,1.8000000000000003,3.0,3.0,4.0,4.0,0.0,1.0,1.0,6.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,45,2.2666666666666666,0.9629500128629352,1.0,2.0,2.0,3.0,3.799999999999997,2.0,9.0,25.0,42.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,0.5
7,False,261:31-03-2021:0,21,2.6666666666666665,1.1105554165971787,1.0,2.0,2.0,4.0,4.0,0.0,3.0,11.0,14.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,231,2.787878787878788,1.4334604839885838,1.0,2.0,3.0,4.0,5.0,10.0,44.0,104.0,155.0,209.0,220.0,231.0,231.0,231.0,231.0,231.0,231.0,231.0,231.0,231.0,231.0,0.5
8,False,380:09-11-2020:0,46,1.8043478260869565,1.6002717160586797,0.0,0.0,2.5,3.0,4.0,17.0,22.0,23.0,39.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,1081,1.5393154486586493,2.2065934641752087,0.0,0.0,0.0,3.0,6.0,599.0,739.0,772.0,846.0,943.0,984.0,1030.0,1071.0,1081.0,1081.0,1081.0,1081.0,1081.0,1081.0,1081.0,1081.0,0.0
9,True,848+421,168,1.494047619047619,1.414200960613549,0.0,0.0,2.0,2.0,4.0,64.0,82.0,128.0,147.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,14196,5.358974358974359,3.712119149237783,0.0,2.0,5.0,8.0,12.0,1551.0,2452.0,3797.0,5017.0,6369.0,7676.0,8880.0,10192.0,11140.0,12087.0,12766.0,13322.0,13676.0,13903.0,14092.0,14150.0,0.7861894643662645
10,False,667:16-02-2021:0,27,3.3703703703703702,0.8388704928078611,2.0,3.0,4.0,4.0,4.0,0.0,0.0,6.0,11.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,378,3.373015873015873,1.886996379598383,0.0,2.0,4.0,5.0,6.0,31.0,65.0,146.0,182.0,262.0,307.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,0.5
11,False,297:03-09-2020:0,3,1.3333333333333333,1.5275252316519468,0.1,0.5,1.0,2.0,2.8,1.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,6,2.0,1.5491933384829668,0.25,1.0,2.0,3.0,3.75,1.0,3.0,3.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.5
12,False,284:17-02-2021:0,21,1.5714285714285714,1.2071217242444348,0.0,1.0,1.0,2.0,4.0,4.0,11.0,17.0,19.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,231,1.3896103896103895,1.317004283336379,0.0,0.0,1.0,2.0,4.0,74.0,137.0,183.0,214.0,227.0,230.0,231.0,231.0,231.0,231.0,231.0,231.0,231.0,231.0,231.0,231.0,0.0
13,False,179:07-02-2021:0,25,2.48,0.9626352718795768,2.0,2.0,2.0,3.0,4.0,1.0,1.0,16.0,20.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,325,0.6307692307692307,1.071073517799695,0.0,0.0,0.0,1.0,3.0,221.0,262.0,296.0,316.0,325.0,325.0,325.0,325.0,325.0,325.0,325.0,325.0,325.0,325.0,325.0,325.0,0.0
14,False,100:06-05-2021:0,14,2.642857142857143,1.15072838853303,0.65,2.0,3.0,3.0,4.0,1.0,2.0,5.0,11.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,105,0.8571428571428571,1.1217137594956024,0.0,0.0,0.0,1.0,3.0,56.0,79.0,93.0,102.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,0.0
16,False,537:23-09-2020:0,8,1.125,0.9910312089651149,0.0,0.75,1.0,1.25,2.6499999999999995,2.0,6.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,36,0.7777777777777778,0.9292427365828928,0.0,0.0,0.5,1.0,2.25,18.0,28.0,34.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,0.0
18,False,612:10-06-2021:0,6,3.1666666666666665,0.983192080250175,2.0,2.25,3.5,4.0,4.0,0.0,0.0,2.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,21,2.0476190476190474,1.5321941938341392,0.0,1.0,2.0,3.0,4.0,5.0,8.0,12.0,16.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0
19,False,723:12-12-2020:0,12,3.4166666666666665,0.90033663737852,2.1,3.0,4.0,4.0,4.0,0.0,1.0,1.0,5.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,78,1.6666666666666667,1.3059968245090436,0.0,1.0,1.0,3.0,4.0,18.0,40.0,53.0,71.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,0.5
20,False,624:02-06-2020:0,7,1.8571428571428572,1.3451854182690985,0.30000000000000004,1.0,2.0,2.5,3.6999999999999993,1.0,3.0,5.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,28,2.0357142857142856,1.2013000012992978,0.3500000000000001,1.0,2.0,3.0,4.0,2.0,11.0,18.0,24.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,0.5
