,mixed,sample_name,1_count_neighbours,1_mean,1_sd,1_percentile_5,1_percentile_25,1_percentile_50,1_percentile_75,1_percentile_95,1_neighbours_snp_0,1_neighbours_snp_1,1_neighbours_snp_2,1_neighbours_snp_3,1_neighbours_snp_4,1_neighbours_snp_5,1_neighbours_snp_6,1_neighbours_snp_7,1_neighbours_snp_8,1_neighbours_snp_9,1_neighbours_snp_10,1_neighbours_snp_11,1_neighbours_snp_12,1_neighbours_snp_13,1_neighbours_snp_14,1_neighbours_snp_15,2_count_neighbour_matrix,2_mean,2_sd,2_percentile_5,2_percentile_25,2_percentile_50,2_percentile_75,2_percentile_95,2_neighbours_snp_0,2_neighbours_snp_1,2_neighbours_snp_2,2_neighbours_snp_3,2_neighbours_snp_4,2_neighbours_snp_5,2_neighbours_snp_6,2_neighbours_snp_7,2_neighbours_snp_8,2_neighbours_snp_9,2_neighbours_snp_10,2_neighbours_snp_11,2_neighbours_snp_12,2_neighbours_snp_13,2_neighbours_snp_14,2_neighbours_snp_15,2_sample_vertex_betweenness
0,False,820:14-11-2020:1,139,2.633093525179856,1.7284653698202685,0.0,1.0,3.0,4.0,5.0,22.0,42.0,64.0,89.0,112.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,9730,3.9644398766700926,2.7721893950952436,0.0,2.0,4.0,6.0,9.0,1090.0,2252.0,3428.0,4633.0,5743.0,6876.0,7780.0,8493.0,9040.0,9429.0,9692.0,9730.0,9730.0,9730.0,9730.0,9730.0,0.0
1,False,293:17-04-2021:0,5,3.4,1.9493588689617927,0.8,4.0,4.0,4.0,4.8,1.0,1.0,1.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,15,4.0,2.878491668515698,0.0,2.5,4.0,5.0,8.299999999999999,3.0,4.0,4.0,4.0,10.0,12.0,12.0,12.0,14.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,0.0
2,False,309:03-08-2020:0,52,3.0576923076923075,1.334511169054731,0.5500000000000003,2.0,3.0,4.0,5.0,3.0,4.0,18.0,33.0,43.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,1378,2.5986937590711174,1.9635527300591709,0.0,1.0,2.0,4.0,6.0,195.0,430.0,728.0,1010.0,1169.0,1279.0,1314.0,1342.0,1360.0,1372.0,1378.0,1378.0,1378.0,1378.0,1378.0,1378.0,0.0
3,False,508:19-01-2021:0,74,3.054054054054054,1.8349117547509104,0.0,1.25,4.0,5.0,5.0,11.0,19.0,27.0,36.0,51.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,2775,4.484684684684685,2.846157498925084,0.0,2.0,5.0,7.0,9.0,256.0,539.0,825.0,1077.0,1381.0,1717.0,2016.0,2292.0,2531.0,2671.0,2775.0,2775.0,2775.0,2775.0,2775.0,2775.0,0.12445618220448962
4,False,646:27-12-2020:0,8,4.0,0.5345224838248488,3.3499999999999996,4.0,4.0,4.0,4.6499999999999995,0.0,0.0,0.0,1.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,36,1.0833333333333333,1.6453397391246762,0.0,0.0,0.0,1.0,4.0,21.0,28.0,28.0,29.0,35.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,0.0
5,False,899:31-01-2021:1,32,2.96875,1.3792091001496052,1.0,2.0,3.0,4.0,5.0,1.0,5.0,12.0,20.0,27.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,528,2.178030303030303,1.6329535478397923,0.0,1.0,2.0,3.0,5.0,114.0,192.0,304.0,411.0,478.0,519.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,0.0
6,False,172:19-12-2020:0,11,3.3636363636363638,1.0269106361049412,2.0,3.0,3.0,4.0,4.5,0.0,1.0,1.0,6.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,66,2.6515151515151514,1.270886114154811,1.0,2.0,3.0,3.0,5.0,2.0,12.0,31.0,50.0,61.0,65.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,0.0
7,False,261:31-03-2021:0,24,2.7916666666666665,1.2150922908825974,1.0,2.0,3.0,4.0,4.0,0.0,4.0,11.0,15.0,23.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,300,2.9433333333333334,1.4630758211442583,1.0,2.0,3.0,4.0,5.050000000000011,10.0,53.0,118.0,192.0,261.0,285.0,298.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,0.0
8,False,380:09-11-2020:0,68,2.8823529411764706,1.8889261876076646,0.0,1.0,3.0,5.0,5.0,12.0,22.0,25.0,36.0,49.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,2346,2.6342710997442453,2.8092297317880326,0.0,0.0,2.0,4.0,9.0,699.0,1159.0,1410.0,1603.0,1766.0,1919.0,2065.0,2137.0,2224.0,2301.0,2343.0,2346.0,2346.0,2346.0,2346.0,2346.0,0.0
9,True,848+421,201,2.0497512437810945,1.7485744015657285,0.0,0.0,2.0,4.0,5.0,55.0,86.0,128.0,150.0,174.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,20301,6.351903847101128,3.9524389110561864,0.0,3.0,6.0,9.0,13.0,1191.0,2502.0,3918.0,5497.0,7157.0,9115.0,10862.0,12630.0,14244.0,15717.0,17078.0,18047.0,18866.0,19392.0,19802.0,20043.0,0.7877737882747115
