,mixed,sample_name,1_count_neighbours,1_mean,1_sd,1_percentile_5,1_percentile_25,1_percentile_50,1_percentile_75,1_percentile_95,1_neighbours_snp_0,1_neighbours_snp_1,1_neighbours_snp_2,1_neighbours_snp_3,1_neighbours_snp_4,1_neighbours_snp_5,1_neighbours_snp_6,1_neighbours_snp_7,1_neighbours_snp_8,1_neighbours_snp_9,1_neighbours_snp_10,1_neighbours_snp_11,1_neighbours_snp_12,1_neighbours_snp_13,1_neighbours_snp_14,1_neighbours_snp_15,2_count_neighbour_matrix,2_mean,2_sd,2_percentile_5,2_percentile_25,2_percentile_50,2_percentile_75,2_percentile_95,2_neighbours_snp_0,2_neighbours_snp_1,2_neighbours_snp_2,2_neighbours_snp_3,2_neighbours_snp_4,2_neighbours_snp_5,2_neighbours_snp_6,2_neighbours_snp_7,2_neighbours_snp_8,2_neighbours_snp_9,2_neighbours_snp_10,2_neighbours_snp_11,2_neighbours_snp_12,2_neighbours_snp_13,2_neighbours_snp_14,2_neighbours_snp_15,2_sample_vertex_betweenness
0,False,820:14-11-2020:1,112,2.0625,1.4223521313604397,0.0,1.0,2.0,3.0,4.0,22.0,42.0,64.0,89.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,6328,2.9739254108723134,2.301403757025675,0.0,1.0,3.0,5.0,7.0,1016.0,2069.0,3064.0,3913.0,4618.0,5294.0,5780.0,6111.0,6268.0,6328.0,6328.0,6328.0,6328.0,6328.0,6328.0,6328.0,0.0
1,False,293:17-04-2021:0,4,3.0,2.0,0.6000000000000001,3.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,10,4.0,2.6666666666666665,0.0,4.0,4.0,4.0,8.0,2.0,2.0,2.0,2.0,8.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5
2,False,309:03-08-2020:0,43,2.6511627906976742,1.0885490764847656,0.10000000000000009,2.0,3.0,3.0,4.0,3.0,4.0,18.0,33.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,946,1.8562367864693445,1.4830428475901094,0.0,1.0,2.0,3.0,4.0,190.0,418.0,673.0,825.0,900.0,924.0,936.0,946.0,946.0,946.0,946.0,946.0,946.0,946.0,946.0,946.0,0.0
3,False,508:19-01-2021:0,51,2.176470588235294,1.5453916313082736,0.0,1.0,2.0,4.0,4.0,11.0,19.0,27.0,36.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,1326,3.1515837104072397,2.270820926151522,0.0,1.0,3.0,5.0,7.0,195.0,390.0,568.0,765.0,930.0,1092.0,1208.0,1281.0,1326.0,1326.0,1326.0,1326.0,1326.0,1326.0,1326.0,1326.0,0.14276237480759527
4,False,646:27-12-2020:0,7,3.857142857142857,0.3779644730092272,3.3,4.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,28,0.9642857142857143,1.7101471207481462,0.0,0.0,0.0,0.75,4.0,21.0,21.0,21.0,22.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,0.0
5,False,899:31-01-2021:1,27,2.5925925925925926,1.1522305878752428,1.0,2.0,3.0,3.5,4.0,1.0,5.0,12.0,20.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,378,1.560846560846561,1.3020087817064294,0.0,0.0,2.0,3.0,4.0,111.0,186.0,278.0,347.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,0.0
6,False,172:19-12-2020:0,10,3.2,0.9189365834726815,1.9000000000000001,3.0,3.0,4.0,4.0,0.0,1.0,1.0,6.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,55,2.5272727272727273,1.1683249398104814,1.0,2.0,3.0,3.0,4.299999999999997,2.0,10.0,27.0,45.0,52.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,0.0
7,False,261:31-03-2021:0,23,2.6956521739130435,1.1455361035021452,1.0,2.0,3.0,4.0,4.0,0.0,4.0,11.0,15.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,276,2.8442028985507246,1.4068672155959996,1.0,2.0,3.0,4.0,5.0,10.0,50.0,115.0,184.0,248.0,264.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,0.0
8,False,380:09-11-2020:0,49,2.061224489795918,1.5865077379959698,0.0,1.0,2.0,4.0,4.0,12.0,22.0,25.0,36.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,1225,1.9412244897959183,2.2143634214249603,0.0,0.0,1.0,3.0,7.0,415.0,738.0,849.0,932.0,1032.0,1112.0,1148.0,1196.0,1225.0,1225.0,1225.0,1225.0,1225.0,1225.0,1225.0,1225.0,0.0
9,True,848+421,174,1.5919540229885059,1.4019572108289478,0.0,0.0,2.0,3.0,4.0,55.0,86.0,128.0,150.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,15225,5.4926108374384235,3.6232105837588944,0.0,3.0,5.0,8.0,12.0,1107.0,2360.0,3730.0,5152.0,6612.0,8081.0,9411.0,10801.0,11937.0,12910.0,13723.0,14292.0,14675.0,14922.0,15108.0,15167.0,0.8056081963011814
10,False,667:16-02-2021:0,28,3.3214285714285716,0.9048663264720755,2.0,3.0,4.0,4.0,4.0,0.0,1.0,6.0,12.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,406,3.2660098522167487,1.818472385599145,0.0,2.0,3.0,5.0,6.0,31.0,74.0,154.0,211.0,297.0,343.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,0.0
11,False,297:03-09-2020:0,3,1.3333333333333333,1.5275252316519468,0.1,0.5,1.0,2.0,2.8,1.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,6,2.0,1.5491933384829668,0.25,1.0,2.0,3.0,3.75,1.0,3.0,3.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.5
12,False,284:17-02-2021:0,23,1.8695652173913044,1.3247417527437,0.0,1.0,2.0,2.5,4.0,4.0,9.0,17.0,19.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,276,2.11231884057971,1.8365165800722043,0.0,1.0,2.0,3.0,6.0,54.0,124.0,182.0,220.0,245.0,259.0,269.0,273.0,275.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,0.7009812391538067
13,False,179:07-02-2021:0,30,2.8666666666666667,1.0080138659874618,2.0,2.0,3.0,4.0,4.0,1.0,1.0,12.0,20.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,465,1.4430107526881721,1.4178205294618358,0.0,0.0,1.0,2.0,4.0,154.0,279.0,355.0,416.0,452.0,463.0,465.0,465.0,465.0,465.0,465.0,465.0,465.0,465.0,465.0,465.0,0.0
14,False,100:06-05-2021:0,16,2.9375,1.2365947867699696,0.75,2.0,3.0,4.0,4.0,1.0,2.0,5.0,9.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,136,1.1691176470588236,1.1258257681056687,0.0,0.0,1.0,2.0,3.25,44.0,94.0,118.0,129.0,136.0,136.0,136.0,136.0,136.0,136.0,136.0,136.0,136.0,136.0,136.0,136.0,0.0
15,False,175:17-03-2021:0,3,3.0,1.7320508075688772,1.3,2.5,4.0,4.0,4.0,0.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,6,2.8333333333333335,1.834847859269718,0.25,1.75,4.0,4.0,4.0,1.0,2.0,2.0,2.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.5
16,False,537:23-09-2020:0,8,1.125,0.9910312089651149,0.0,0.75,1.0,1.25,2.6499999999999995,2.0,6.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,36,0.7777777777777778,0.9292427365828928,0.0,0.0,0.5,1.0,2.25,18.0,28.0,34.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,0.0
17,False,342:11-04-2021:0,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
18,False,612:10-06-2021:0,6,3.5,0.8366600265340756,2.25,3.25,4.0,4.0,4.0,0.0,0.0,1.0,2.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,21,2.238095238095238,1.4108423691100969,0.0,1.0,3.0,3.0,4.0,4.0,6.0,10.0,17.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0
19,False,723:12-12-2020:0,12,3.1666666666666665,1.3371158468430429,0.55,3.0,4.0,4.0,4.0,1.0,2.0,2.0,5.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,78,1.5897435897435896,1.3037000036947533,0.0,1.0,1.0,3.0,4.0,19.0,43.0,55.0,71.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,0.0
20,False,624:02-06-2020:0,7,1.8571428571428572,1.3451854182690985,0.30000000000000004,1.0,2.0,2.5,3.6999999999999993,1.0,3.0,5.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,28,1.9642857142857142,1.1379690439434391,0.3500000000000001,1.0,2.0,3.0,4.0,2.0,11.0,19.0,25.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,0.5
21,False,758:01-05-2021:1,9,2.888888888888889,1.4529663145135578,0.4,3.0,3.0,4.0,4.0,1.0,2.0,2.0,5.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,45,2.022222222222222,1.3566149197189452,0.0,1.0,2.0,3.0,4.0,7.0,18.0,27.0,37.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,0.0
22,False,13:03-02-2021:0,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
23,False,341:02-10-2020:0,8,0.5,0.7559289460184544,0.0,0.0,0.0,1.0,1.6499999999999995,5.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,36,0.7777777777777778,0.9292427365828928,0.0,0.0,0.5,1.0,2.25,18.0,28.0,34.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,0.0
24,False,99:21-03-2021:0,22,2.5454545454545454,0.9625003513801573,1.0,2.0,3.0,3.0,4.0,0.0,4.0,9.0,19.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,253,2.624505928853755,1.2806993117618393,1.0,2.0,3.0,4.0,5.0,10.0,53.0,118.0,184.0,237.0,252.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,0.0
25,False,182:18-01-2021:0,13,2.923076923076923,1.0377490433255416,1.6,2.0,3.0,4.0,4.0,0.0,1.0,5.0,8.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,91,2.4175824175824174,1.3086543900420433,0.0,1.5,2.0,3.0,4.0,7.0,23.0,48.0,70.0,87.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,0.0
26,False,330:15-12-2020:0,8,2.875,1.1259916264596033,1.35,2.0,3.0,4.0,4.0,0.0,1.0,3.0,5.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,36,2.6944444444444446,1.6181019647271826,0.0,1.0,3.0,4.0,5.25,3.0,10.0,16.0,24.0,32.0,34.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,0.0
27,False,359:26-01-2021:0,22,2.8636363636363638,1.0821255338433111,1.05,2.0,3.0,4.0,4.0,1.0,2.0,7.0,15.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,253,1.5375494071146245,1.2831219378030572,0.0,1.0,1.0,2.0,4.0,63.0,138.0,198.0,224.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,0.0
28,False,722:01-05-2021:0,45,2.7777777777777777,1.020001980588293,1.0,2.0,3.0,4.0,4.0,0.0,7.0,15.0,33.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,1035,2.5043478260869567,1.7283422012958214,0.0,1.0,2.0,4.0,5.0,150.0,347.0,540.0,715.0,871.0,995.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,0.0
