,mixed,sample_name,1_count_neighbours,1_mean,1_sd,1_percentile_5,1_percentile_25,1_percentile_50,1_percentile_75,1_percentile_95,1_neighbours_snp_0,1_neighbours_snp_1,1_neighbours_snp_2,1_neighbours_snp_3,1_neighbours_snp_4,1_neighbours_snp_5,1_neighbours_snp_6,1_neighbours_snp_7,1_neighbours_snp_8,1_neighbours_snp_9,1_neighbours_snp_10,1_neighbours_snp_11,1_neighbours_snp_12,1_neighbours_snp_13,1_neighbours_snp_14,1_neighbours_snp_15,2_count_neighbour_matrix,2_mean,2_sd,2_percentile_5,2_percentile_25,2_percentile_50,2_percentile_75,2_percentile_95,2_neighbours_snp_0,2_neighbours_snp_1,2_neighbours_snp_2,2_neighbours_snp_3,2_neighbours_snp_4,2_neighbours_snp_5,2_neighbours_snp_6,2_neighbours_snp_7,2_neighbours_snp_8,2_neighbours_snp_9,2_neighbours_snp_10,2_neighbours_snp_11,2_neighbours_snp_12,2_neighbours_snp_13,2_neighbours_snp_14,2_neighbours_snp_15,2_sample_vertex_betweenness
0,False,820:14-11-2020:1,151,2.9403973509933774,2.010743769784273,0.0,1.0,3.0,5.0,6.0,28.0,41.0,65.0,85.0,110.0,133.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,11476,4.417392819797839,3.074906355882056,0.0,2.0,4.0,7.0,10.0,1520.0,2374.0,3591.0,4761.0,6037.0,7362.0,8495.0,9433.0,10175.0,10738.0,11145.0,11387.0,11476.0,11476.0,11476.0,11476.0,0.0
1,False,293:17-04-2021:0,9,4.444444444444445,1.9436506316151,1.6,4.0,4.0,6.0,6.0,1.0,1.0,1.0,1.0,5.0,5.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,45,3.8666666666666667,3.064459020921815,0.0,1.0,4.0,6.0,10.0,7.0,13.0,19.0,19.0,30.0,30.0,38.0,38.0,41.0,41.0,45.0,45.0,45.0,45.0,45.0,45.0,0.0
2,False,309:03-08-2020:0,59,3.5084745762711864,1.612161553425242,1.8000000000000007,2.0,3.0,5.0,6.0,3.0,3.0,18.0,31.0,42.0,50.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,1770,3.5406779661016947,2.802483271184486,0.0,1.0,3.0,5.0,9.0,207.0,447.0,743.0,1027.0,1261.0,1416.0,1515.0,1563.0,1632.0,1685.0,1725.0,1752.0,1770.0,1770.0,1770.0,1770.0,0.0
3,False,508:19-01-2021:0,100,3.83,2.1084486134491294,0.0,2.75,5.0,6.0,6.0,15.0,19.0,25.0,36.0,49.0,73.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,5050,5.82,3.7439164359348647,0.0,3.0,6.0,9.0,11.0,645.0,932.0,1218.0,1513.0,1891.0,2333.0,2755.0,3160.0,3572.0,3998.0,4374.0,4818.0,5050.0,5050.0,5050.0,5050.0,0.0
4,False,646:27-12-2020:0,16,5.0625,0.9979144919948469,4.0,4.0,5.5,6.0,6.0,0.0,0.0,0.0,0.0,7.0,8.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,136,2.3529411764705883,1.63085713326053,0.0,2.0,2.0,4.0,6.0,25.0,32.0,88.0,96.0,127.0,128.0,136.0,136.0,136.0,136.0,136.0,136.0,136.0,136.0,136.0,136.0,0.0
5,False,899:31-01-2021:1,34,3.176470588235294,1.566129919052426,1.0,2.0,3.0,4.0,5.349999999999998,1.0,6.0,12.0,18.0,27.0,32.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,595,2.653781512605042,1.8297388967547723,0.0,1.0,3.0,4.0,6.0,104.0,172.0,275.0,397.0,493.0,559.0,587.0,594.0,595.0,595.0,595.0,595.0,595.0,595.0,595.0,595.0,0.0
6,False,172:19-12-2020:0,17,4.352941176470588,1.5387160422974504,2.6000000000000005,3.0,4.0,6.0,6.0,0.0,1.0,1.0,6.0,9.0,11.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,153,3.4901960784313726,1.9672236884115843,0.0,2.0,3.0,5.0,7.0,12.0,21.0,50.0,84.0,101.0,132.0,142.0,148.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,0.5
7,False,261:31-03-2021:0,31,3.7096774193548385,1.79245731491895,1.0,2.0,4.0,6.0,6.0,0.0,3.0,11.0,14.0,21.0,22.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,496,3.8326612903225805,2.032618298070262,0.0,2.0,4.0,5.0,7.0,31.0,65.0,149.0,203.0,308.0,375.0,458.0,478.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,0.5
8,False,380:09-11-2020:0,83,3.433734939759036,2.20416883889363,0.0,1.0,4.0,5.0,6.0,17.0,22.0,23.0,39.0,46.0,66.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,3486,3.3118187033849686,3.413621673882722,0.0,0.0,2.0,6.0,10.0,1089.0,1460.0,1773.0,2148.0,2351.0,2586.0,2827.0,2963.0,3089.0,3225.0,3334.0,3442.0,3486.0,3486.0,3486.0,3486.0,0.0
9,True,848+421,226,2.5309734513274336,2.1625943122305755,0.0,0.0,2.0,5.0,6.0,64.0,82.0,128.0,147.0,168.0,195.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0,25651,7.3610775408366145,4.47854621626038,0.0,4.0,7.0,11.0,15.0,1726.0,2752.0,4170.0,5663.0,7439.0,9410.0,11475.0,13560.0,15444.0,17401.0,19176.0,20725.0,21970.0,23128.0,24009.0,24643.0,0.7270265786730951
