,mixed,sample_name,1_count_neighbours,1_mean,1_sd,1_percentile_5,1_percentile_25,1_percentile_50,1_percentile_75,1_percentile_95,1_neighbours_snp_0,1_neighbours_snp_1,1_neighbours_snp_2,1_neighbours_snp_3,1_neighbours_snp_4,1_neighbours_snp_5,1_neighbours_snp_6,1_neighbours_snp_7,1_neighbours_snp_8,1_neighbours_snp_9,1_neighbours_snp_10,1_neighbours_snp_11,1_neighbours_snp_12,1_neighbours_snp_13,1_neighbours_snp_14,1_neighbours_snp_15,2_count_neighbour_matrix,2_mean,2_sd,2_percentile_5,2_percentile_25,2_percentile_50,2_percentile_75,2_percentile_95,2_neighbours_snp_0,2_neighbours_snp_1,2_neighbours_snp_2,2_neighbours_snp_3,2_neighbours_snp_4,2_neighbours_snp_5,2_neighbours_snp_6,2_neighbours_snp_7,2_neighbours_snp_8,2_neighbours_snp_9,2_neighbours_snp_10,2_neighbours_snp_11,2_neighbours_snp_12,2_neighbours_snp_13,2_neighbours_snp_14,2_neighbours_snp_15,2_sample_vertex_betweenness
0,False,820:14-11-2020:1,183,3.650273224043716,2.3923154060160057,0.0,2.0,4.0,6.0,7.0,28.0,41.0,65.0,85.0,110.0,133.0,151.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,16836,5.700047517224994,3.6891805138532927,0.0,3.0,5.0,8.0,12.0,1629.0,2528.0,3898.0,5291.0,6680.0,8434.0,9880.0,11467.0,12738.0,13983.0,14922.0,15597.0,16166.0,16525.0,16836.0,16836.0,0.0
1,False,293:17-04-2021:0,14,5.357142857142857,1.9848325973644325,2.6,4.0,6.0,7.0,7.0,1.0,1.0,1.0,1.0,5.0,5.0,9.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,105,3.9904761904761905,3.2566359415319446,0.0,1.0,4.0,6.0,10.0,25.0,34.0,41.0,43.0,54.0,71.0,83.0,93.0,96.0,96.0,100.0,105.0,105.0,105.0,105.0,105.0,0.0
2,False,309:03-08-2020:0,68,3.9705882352941178,1.9159237531590936,2.0,2.0,4.0,6.0,7.0,3.0,3.0,18.0,31.0,42.0,50.0,59.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,2346,4.534953111679455,3.467893177346295,0.0,2.0,4.0,7.0,11.0,210.0,482.0,804.0,1092.0,1362.0,1597.0,1752.0,1866.0,1954.0,2072.0,2165.0,2236.0,2287.0,2326.0,2346.0,2346.0,0.0
3,False,508:19-01-2021:0,118,4.313559322033898,2.2520613635821976,0.0,3.0,5.0,6.0,7.0,15.0,19.0,25.0,36.0,49.0,73.0,100.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,7021,6.778806437829369,4.067442240705358,0.0,4.0,7.0,10.0,13.0,709.0,1050.0,1392.0,1746.0,2173.0,2682.0,3189.0,3747.0,4240.0,4820.0,5402.0,6048.0,6588.0,6914.0,7021.0,7021.0,0.0
4,False,646:27-12-2020:0,17,5.176470588235294,1.0744355563298724,4.0,4.0,6.0,6.0,6.199999999999999,0.0,0.0,0.0,0.0,7.0,8.0,16.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,153,2.5359477124183005,1.6702747323295495,0.0,2.0,2.0,4.0,6.0,25.0,32.0,88.0,105.0,137.0,144.0,152.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,0.0
5,False,899:31-01-2021:1,45,4.111111111111111,2.14499652703917,1.0,2.0,4.0,6.0,7.0,1.0,6.0,12.0,18.0,27.0,32.0,34.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,1035,3.8705314009661835,2.4202265043641993,0.0,2.0,4.0,6.0,8.0,126.0,200.0,316.0,442.0,641.0,748.0,856.0,956.0,1024.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,0.0
6,False,172:19-12-2020:0,21,4.857142857142857,1.740279123753264,3.0,3.0,5.0,6.0,7.0,0.0,1.0,1.0,6.0,9.0,11.0,17.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,231,3.670995670995671,2.183929118729212,0.0,2.0,3.0,5.0,8.0,14.0,41.0,76.0,118.0,147.0,182.0,208.0,218.0,227.0,231.0,231.0,231.0,231.0,231.0,231.0,231.0,0.0
7,False,261:31-03-2021:0,32,3.8125,1.8567661794532155,1.0,2.0,4.0,6.0,6.0,0.0,3.0,11.0,14.0,21.0,22.0,31.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,528,3.9053030303030303,2.088763264783634,0.0,2.0,4.0,6.0,7.0,31.0,72.0,156.0,213.0,318.0,390.0,478.0,506.0,526.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,0.5
8,False,380:09-11-2020:0,109,4.284403669724771,2.4536131449704115,0.0,3.0,5.0,6.0,7.0,17.0,22.0,23.0,39.0,46.0,66.0,83.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,5995,4.370975813177648,3.804071844025819,0.0,1.0,4.0,7.0,12.0,1258.0,1667.0,2346.0,2909.0,3539.0,3916.0,4323.0,4700.0,5058.0,5219.0,5443.0,5616.0,5808.0,5924.0,5995.0,5995.0,0.0
9,True,848+421,261,3.1302681992337167,2.5249302208378364,0.0,1.0,3.0,6.0,7.0,64.0,82.0,128.0,147.0,168.0,195.0,226.0,261.0,261.0,261.0,261.0,261.0,261.0,261.0,261.0,261.0,34191,8.501360007019391,4.8959865219778855,0.0,5.0,8.0,12.0,17.0,1765.0,2902.0,4416.0,6007.0,7829.0,10069.0,12287.0,15016.0,17431.0,19991.0,22423.0,24619.0,26646.0,28320.0,29908.0,31263.0,0.7006419692538544
10,False,667:16-02-2021:0,38,4.078947368421052,1.3632548283005563,2.0,3.0,4.0,5.0,6.0,0.0,0.0,6.0,11.0,27.0,30.0,37.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,741,4.491228070175438,2.43043566955796,1.0,2.0,4.0,6.0,8.0,32.0,73.0,192.0,263.0,393.0,471.0,584.0,642.0,707.0,727.0,739.0,741.0,741.0,741.0,741.0,741.0,0.0
11,False,297:03-09-2020:0,9,5.0,2.8722813232690143,0.4,3.0,7.0,7.0,7.0,1.0,2.0,2.0,3.0,3.0,3.0,4.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,45,4.644444444444445,2.7399034119966177,0.0,3.0,5.0,7.0,8.0,7.0,10.0,10.0,13.0,19.0,23.0,29.0,40.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,0.5
12,False,284:17-02-2021:0,32,3.15625,2.4771129787874875,0.0,1.0,2.0,5.25,7.0,4.0,11.0,17.0,19.0,21.0,24.0,27.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,528,3.912878787878788,3.098629318152447,0.0,1.0,4.0,6.0,10.0,86.0,156.0,218.0,257.0,301.0,353.0,422.0,461.0,484.0,498.0,510.0,524.0,528.0,528.0,528.0,528.0,0.0
13,False,179:07-02-2021:0,73,4.972602739726027,2.006742819289549,2.0,3.0,6.0,7.0,7.0,1.0,1.0,16.0,20.0,25.0,36.0,49.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,2701,4.479081821547575,2.9671078400378144,0.0,2.0,4.0,7.0,9.0,350.0,576.0,809.0,1028.0,1370.0,1675.0,1884.0,2180.0,2442.0,2598.0,2701.0,2701.0,2701.0,2701.0,2701.0,2701.0,0.0
14,False,100:06-05-2021:0,53,4.849056603773585,1.585950654183045,2.0,4.0,5.0,6.0,7.0,1.0,2.0,5.0,11.0,14.0,34.0,47.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,1431,3.0,2.058242851648861,0.0,1.0,3.0,5.0,6.0,219.0,404.0,622.0,815.0,1043.0,1253.0,1377.0,1422.0,1431.0,1431.0,1431.0,1431.0,1431.0,1431.0,1431.0,1431.0,0.0
15,False,175:17-03-2021:0,21,6.238095238095238,0.8890872794479687,6.0,6.0,6.0,7.0,7.0,0.0,0.0,0.0,1.0,1.0,1.0,13.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,231,2.5108225108225106,2.8019581225518944,0.0,0.0,1.0,5.0,8.0,71.0,132.0,153.0,155.0,165.0,184.0,204.0,212.0,223.0,231.0,231.0,231.0,231.0,231.0,231.0,231.0,0.0
