,mixed,sample_name,1_count_neighbours,1_mean,1_sd,1_percentile_5,1_percentile_25,1_percentile_50,1_percentile_75,1_percentile_95,1_neighbours_snp_0,1_neighbours_snp_1,1_neighbours_snp_2,1_neighbours_snp_3,1_neighbours_snp_4,1_neighbours_snp_5,1_neighbours_snp_6,1_neighbours_snp_7,1_neighbours_snp_8,1_neighbours_snp_9,1_neighbours_snp_10,1_neighbours_snp_11,1_neighbours_snp_12,1_neighbours_snp_13,1_neighbours_snp_14,1_neighbours_snp_15,2_count_neighbour_matrix,2_mean,2_sd,2_percentile_5,2_percentile_25,2_percentile_50,2_percentile_75,2_percentile_95,2_neighbours_snp_0,2_neighbours_snp_1,2_neighbours_snp_2,2_neighbours_snp_3,2_neighbours_snp_4,2_neighbours_snp_5,2_neighbours_snp_6,2_neighbours_snp_7,2_neighbours_snp_8,2_neighbours_snp_9,2_neighbours_snp_10,2_neighbours_snp_11,2_neighbours_snp_12,2_neighbours_snp_13,2_neighbours_snp_14,2_neighbours_snp_15,2_sample_vertex_betweenness
0,False,820:14-11-2020:1,270,5.225925925925926,3.032180879612221,0.0,3.0,6.0,8.0,9.0,28.0,41.0,65.0,85.0,110.0,133.0,151.0,183.0,223.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,36585,8.599125324586579,4.757550572337476,1.0,5.0,9.0,12.0,17.0,1800.0,2942.0,4490.0,6113.0,8064.0,10282.0,12533.0,15341.0,18056.0,20965.0,23504.0,25977.0,28178.0,30157.0,31806.0,33191.0,0.0
1,False,293:17-04-2021:0,29,6.9655172413793105,2.112594184218095,4.0,6.0,8.0,8.0,9.0,1.0,1.0,1.0,1.0,5.0,5.0,9.0,14.0,22.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,435,4.418390804597701,3.6644552702366306,0.0,1.0,4.0,7.0,10.0,77.0,150.0,188.0,202.0,224.0,245.0,286.0,329.0,368.0,401.0,415.0,420.0,428.0,435.0,435.0,435.0,0.0
2,False,309:03-08-2020:0,115,5.817391304347826,2.690407288985346,2.0,3.0,6.0,8.0,9.0,3.0,3.0,18.0,31.0,42.0,50.0,59.0,68.0,92.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,6670,7.593553223388306,4.724262576146665,1.0,4.0,7.0,11.0,17.0,283.0,593.0,1025.0,1505.0,1959.0,2424.0,2980.0,3634.0,4176.0,4567.0,4911.0,5224.0,5496.0,5728.0,5903.0,6093.0,0.0
3,False,508:19-01-2021:0,171,5.584795321637427,2.680562350829368,0.0,4.0,6.0,8.0,9.0,15.0,19.0,25.0,36.0,49.0,73.0,100.0,118.0,149.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,14706,8.553039575683394,4.948954870491785,0.0,5.0,9.0,13.0,16.0,1237.0,1822.0,2405.0,3076.0,3639.0,4370.0,5131.0,5925.0,6735.0,7596.0,8470.0,9568.0,10775.0,12096.0,13196.0,13893.0,0.0
4,False,646:27-12-2020:0,34,6.794117647058823,1.8386327556046027,4.0,6.0,7.5,8.0,9.0,0.0,0.0,0.0,0.0,7.0,8.0,16.0,17.0,27.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,595,4.7176470588235295,2.5893347383077625,0.0,3.0,5.0,7.0,9.0,35.0,59.0,145.0,186.0,297.0,369.0,443.0,489.0,535.0,585.0,595.0,595.0,595.0,595.0,595.0,595.0,0.0
5,False,899:31-01-2021:1,86,6.162790697674419,2.6782806825463017,1.0,4.0,7.0,8.0,9.0,1.0,6.0,12.0,18.0,27.0,32.0,34.0,45.0,69.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,3741,5.278802459235498,3.8111926717965137,0.0,1.0,6.0,9.0,11.0,769.0,1015.0,1170.0,1319.0,1572.0,1794.0,2016.0,2340.0,2754.0,3210.0,3508.0,3677.0,3741.0,3741.0,3741.0,3741.0,0.0
6,False,172:19-12-2020:0,32,6.03125,2.1773670841993638,3.0,4.0,6.0,8.0,9.0,0.0,1.0,1.0,6.0,9.0,11.0,17.0,21.0,29.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,528,4.346590909090909,2.364977650177164,1.0,3.0,4.0,6.0,9.0,17.0,48.0,127.0,215.0,294.0,379.0,425.0,470.0,499.0,514.0,525.0,528.0,528.0,528.0,528.0,528.0,0.0
7,False,261:31-03-2021:0,38,4.5,2.345207879911715,1.0,2.0,4.0,6.0,8.0,0.0,3.0,11.0,14.0,21.0,22.0,31.0,32.0,37.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,741,4.491228070175438,2.43043566955796,1.0,2.0,4.0,6.0,8.0,32.0,73.0,192.0,263.0,393.0,471.0,584.0,642.0,707.0,727.0,739.0,741.0,741.0,741.0,741.0,741.0,0.0
8,False,380:09-11-2020:0,184,5.978260869565218,2.8011639300956994,0.0,4.75,7.0,8.0,9.0,17.0,22.0,23.0,39.0,46.0,66.0,83.0,109.0,151.0,184.0,184.0,184.0,184.0,184.0,184.0,184.0,17020,7.32256169212691,5.219181697275749,0.0,3.0,7.0,11.0,17.0,1695.0,2689.0,3827.0,4891.0,6078.0,7248.0,8396.0,9321.0,10384.0,11304.0,12104.0,12913.0,13565.0,14155.0,14776.0,15421.0,0.0
9,True,848+421,357,4.579831932773109,3.232982582100999,0.0,2.0,5.0,8.0,9.0,64.0,82.0,128.0,147.0,168.0,195.0,226.0,261.0,307.0,357.0,357.0,357.0,357.0,357.0,357.0,357.0,63903,11.064363175437773,5.669394524575578,1.0,7.0,11.0,15.0,20.0,2086.0,3521.0,5245.0,7085.0,9223.0,11675.0,14287.0,17572.0,21266.0,25568.0,29537.0,33662.0,37651.0,41435.0,44994.0,48314.0,0.6908062951167687
